salary_id,job_id,max_salary,med_salary,min_salary,pay_period,currency,compensation_type
38503,3904707519,112000.0,,54600.0,YEARLY,USD,BASE_SALARY
38518,3904706615,,23.3,,HOURLY,USD,BASE_SALARY
38529,3904706629,141500.0,,69100.0,YEARLY,USD,BASE_SALARY
38531,3904712144,,23.3,,HOURLY,USD,BASE_SALARY
38534,3904712143,135600.0,,66100.0,YEARLY,USD,BASE_SALARY
38538,3904710263,165300.0,,78700.0,YEARLY,USD,BASE_SALARY
38539,3904708455,143700.0,,68400.0,YEARLY,USD,BASE_SALARY
38630,3902861624,120000.0,,80000.0,YEARLY,USD,BASE_SALARY
38636,3906233265,153000.0,,136000.0,YEARLY,USD,BASE_SALARY
38640,3906230648,133000.0,,118000.0,YEARLY,USD,BASE_SALARY
38641,3906230645,,75000.0,,YEARLY,USD,BASE_SALARY
38660,3906232231,,20.5,,HOURLY,USD,BASE_SALARY
38727,3902861352,131800.0,,105400.0,YEARLY,USD,BASE_SALARY
38736,3902860436,131800.0,,105300.0,YEARLY,USD,BASE_SALARY
38749,3902863215,88000.0,,70000.0,YEARLY,USD,BASE_SALARY
38754,3906231346,,250000.0,,YEARLY,USD,BASE_SALARY
38769,3902859935,117060.0,,71810.0,YEARLY,USD,BASE_SALARY
38776,3902861429,199030.0,,118470.0,YEARLY,USD,BASE_SALARY
38777,3902861489,168900.0,,100550.0,YEARLY,USD,BASE_SALARY
38791,3902866356,72000.0,,60000.0,YEARLY,USD,BASE_SALARY
38794,3902864276,325630.0,,193820.0,YEARLY,USD,BASE_SALARY
38796,3902861418,104570.0,,64160.0,YEARLY,USD,BASE_SALARY
38808,3906234558,30.0,,27.0,HOURLY,USD,BASE_SALARY
38902,3902862412,68000.0,,58000.0,YEARLY,USD,BASE_SALARY
38939,3906233596,18.0,,15.0,HOURLY,USD,BASE_SALARY
38979,3904711990,,13.0,,HOURLY,USD,BASE_SALARY
38990,3904714463,,14.0,,HOURLY,USD,BASE_SALARY
38992,3906237182,174600.0,,129147.0,YEARLY,USD,BASE_SALARY
38993,3904711989,,14.0,,HOURLY,USD,BASE_SALARY
38998,3904718075,,15.0,,HOURLY,USD,BASE_SALARY
39012,3902860992,113.0,,100.0,HOURLY,USD,BASE_SALARY
39038,3902860348,50000.0,,45000.0,YEARLY,USD,BASE_SALARY
39050,3906236581,32.0,,25.0,HOURLY,USD,BASE_SALARY
39052,3904714536,20.0,,17.0,HOURLY,USD,BASE_SALARY
39053,3902862787,101500.0,,64500.0,YEARLY,USD,BASE_SALARY
39055,3906230959,130000.0,,90000.0,YEARLY,USD,BASE_SALARY
39067,3902865766,113.0,,100.0,HOURLY,USD,BASE_SALARY
39073,3906237838,16.61,,16.0,HOURLY,USD,BASE_SALARY
39074,3906238727,16.61,,16.0,HOURLY,USD,BASE_SALARY
39076,3906238618,68000.0,,63000.0,YEARLY,USD,BASE_SALARY
39077,3906241346,16.61,,16.0,HOURLY,USD,BASE_SALARY
39081,3906236425,150000.0,,108675.0,YEARLY,USD,BASE_SALARY
39085,3906234669,93400.0,,62300.0,YEARLY,USD,BASE_SALARY
39116,3902867489,113.0,,100.0,HOURLY,USD,BASE_SALARY
39117,3902866682,53.0,,50.0,HOURLY,USD,BASE_SALARY
39156,3906251176,26.0,,24.0,HOURLY,USD,BASE_SALARY
39158,3906251210,142149.0,,76542.0,YEARLY,USD,BASE_SALARY
39214,3904721388,83200.0,,70720.0,YEARLY,USD,BASE_SALARY
39247,3906238601,311600.0,,149040.0,YEARLY,USD,BASE_SALARY
39248,3906243702,88920.0,,15200.0,YEARLY,USD,BASE_SALARY
39251,3906249329,311600.0,,149040.0,YEARLY,USD,BASE_SALARY
39256,3906237009,609000.0,,288000.0,YEARLY,USD,BASE_SALARY
39261,3906239734,296020.0,,141588.0,YEARLY,USD,BASE_SALARY
39367,3904725228,48.0,,48.0,HOURLY,USD,BASE_SALARY
39471,3906252394,,25.0,,HOURLY,USD,BASE_SALARY
39476,3906247768,,42000.0,,YEARLY,USD,BASE_SALARY
39477,3906252393,,120000.0,,YEARLY,USD,BASE_SALARY
39482,3906248741,,45000.0,,YEARLY,USD,BASE_SALARY
39484,3906249645,,47500.0,,YEARLY,USD,BASE_SALARY
39487,3906249777,,55000.0,,YEARLY,USD,BASE_SALARY
39492,3906247763,,44000.0,,YEARLY,USD,BASE_SALARY
39494,3906251553,,65000.0,,YEARLY,USD,BASE_SALARY
39498,3906254098,,18720.0,,YEARLY,USD,BASE_SALARY
39502,3904721914,19.0,,17.0,HOURLY,USD,BASE_SALARY
39503,3906254100,60000.0,,56484.0,YEARLY,USD,BASE_SALARY
39504,3904722501,23.76,,18.28,HOURLY,USD,BASE_SALARY
39508,3906250650,,49500.0,,YEARLY,USD,BASE_SALARY
39510,3906254099,,50000.0,,YEARLY,USD,BASE_SALARY
39515,3906250659,,33000.0,,YEARLY,USD,BASE_SALARY
39517,3906250657,174000.0,,104000.0,YEARLY,USD,BASE_SALARY
39518,3906247761,,62128.0,,YEARLY,USD,BASE_SALARY
39521,3904724333,202500.0,,135000.0,YEARLY,USD,BASE_SALARY
39522,3902862927,361000.0,,195000.0,YEARLY,USD,BASE_SALARY
39532,3902867654,54.0,,42.0,HOURLY,USD,BASE_SALARY
39539,3902865356,15.0,,10.0,HOURLY,USD,BASE_SALARY
39553,3904723336,163000.0,,148000.0,YEARLY,USD,BASE_SALARY
39572,3906249782,151769.58,,91061.75,YEARLY,USD,BASE_SALARY
39575,3904722498,99000.0,,84000.0,YEARLY,USD,BASE_SALARY
39577,3904722499,149500.0,,115500.0,YEARLY,USD,BASE_SALARY
39579,3906249781,194515.88,,116709.52,YEARLY,USD,BASE_SALARY
39580,3906250793,101483.9,,60890.34,YEARLY,USD,BASE_SALARY
39584,3906247887,30.95,,18.57,HOURLY,USD,BASE_SALARY
39585,3906250794,101483.9,,60890.34,YEARLY,USD,BASE_SALARY
39598,3906251689,111632.42,,66979.45,YEARLY,USD,BASE_SALARY
39670,3902871021,130000.0,,100000.0,YEARLY,USD,BASE_SALARY
39676,3902865990,55.0,,50.0,HOURLY,USD,BASE_SALARY
39679,3902866848,245000.0,,190000.0,YEARLY,USD,BASE_SALARY
39707,3906249854,169622.0,,99778.0,YEARLY,USD,BASE_SALARY
39727,3902870046,50.0,,35.0,HOURLY,USD,BASE_SALARY
39748,3902866821,150000.0,,130000.0,YEARLY,USD,BASE_SALARY
39755,3904725448,75000.0,,65000.0,YEARLY,USD,BASE_SALARY
39873,3904727363,70.0,,65.0,HOURLY,USD,BASE_SALARY
39882,3906258056,250000.0,,180000.0,YEARLY,USD,BASE_SALARY
39964,3906253709,154100.0,,113900.0,YEARLY,USD,BASE_SALARY
39968,3906253716,,225000.0,,YEARLY,USD,BASE_SALARY
39970,3904728377,22.0,,22.0,HOURLY,USD,BASE_SALARY
40028,3904726492,174700.0,,145600.0,YEARLY,USD,BASE_SALARY
40088,3902871049,91707.2,,68138.8,YEARLY,USD,BASE_SALARY
40389,3902866871,180000.0,,165000.0,YEARLY,USD,BASE_SALARY
40424,3906258582,70000.0,,60000.0,YEARLY,USD,BASE_SALARY
40438,3906254848,163680.0,,109120.0,YEARLY,USD,BASE_SALARY
40440,3906255489,28.66,,20.47,HOURLY,USD,BASE_SALARY
40445,3906258674,90.0,,85.0,HOURLY,USD,BASE_SALARY
40448,3902878300,45.0,,35.0,HOURLY,USD,BASE_SALARY
40450,3906254963,130900.0,,87230.0,YEARLY,USD,BASE_SALARY
40451,3902878298,54.0,,42.5,HOURLY,USD,BASE_SALARY
40452,3906259296,28.66,,20.47,HOURLY,USD,BASE_SALARY
40458,3906257401,28.66,,20.47,HOURLY,USD,BASE_SALARY
40513,3902876529,193000.0,,174000.0,YEARLY,USD,BASE_SALARY
40514,3902879369,90000.0,,90000.0,YEARLY,USD,BASE_SALARY
40518,3902880343,54.0,,42.5,YEARLY,USD,BASE_SALARY
40544,3902875176,98000.0,,65000.0,YEARLY,USD,BASE_SALARY
40550,3904727468,62.95,,50.75,HOURLY,USD,BASE_SALARY
40560,3906262076,15.0,,13.0,HOURLY,USD,BASE_SALARY
40564,3906260379,15.0,,13.0,HOURLY,USD,BASE_SALARY
40568,3906259594,15.0,,13.0,HOURLY,USD,BASE_SALARY
40570,3906255762,,15.0,,HOURLY,USD,BASE_SALARY
40572,3906257679,,13.0,,HOURLY,USD,BASE_SALARY
40588,3906260378,,13.0,,HOURLY,USD,BASE_SALARY
40593,3906258704,25.0,,17.0,HOURLY,USD,BASE_SALARY
40638,3902883060,115000.0,,100000.0,YEARLY,USD,BASE_SALARY
40734,3906264257,75.0,,65.0,HOURLY,USD,BASE_SALARY
40744,3906262691,75.0,,50.0,HOURLY,USD,BASE_SALARY
40761,3906266272,50.0,,30.0,HOURLY,USD,BASE_SALARY
40764,3906265348,43.0,,30.0,HOURLY,USD,BASE_SALARY
40767,3906265414,45.0,,35.0,HOURLY,USD,BASE_SALARY
40779,3906264345,50.0,,40.0,HOURLY,USD,BASE_SALARY
40780,3902880673,,62.5,,HOURLY,USD,BASE_SALARY
